Date,Soybeans,Soybeans_Open,Soybeans_High,Soybeans_Low,Maize,Wheat,Oil,Dollar,SoybeanMeal,SoybeanOil,Soybeans_log,Soybeans_lag1,Soybeans_lag7,Soybeans_lag30,Maize_lag1,Maize_lag7,Maize_chg1,Maize_chg7,Oil_lag1,Oil_lag7,Oil_chg1,Oil_chg7,Dollar_lag1,Dollar_lag7,Dollar_chg1,Dollar_chg7,mom_5d,mom_20d,mom_60d,rsi_14,vol_10d,vol_30d,vol_60d,is_spike_5d,spike_with_oil_codriver,spike_without_oil,spike_magnitude,is_drop_5d,extreme_move_5d,soy_corn_ratio,soy_corn_ratio_dev,soy_oil_ratio,crush_spread,crush_spread_ma,crush_spread_dev,price_vs_ma90,ma90_slope,price_vs_ma20,ma20_vs_ma90,month_sin,month_cos,quarter,ret_1d_fwd,ret_7d_fwd,ret_14d_fwd,ret_30d_fwd,decomp_trend,decomp_cycle,decomp_residual,decomp_trend_slope,decomp_trend_acceleration,decomp_cycle_zscore,decomp_residual_vol,decomp_residual_zscore,decomp_above_trend,decomp_trend_dist_pct,decomp_cycle_position,ms_short_trend,ms_short_cycle,ms_short_noise_vol,ms_medium_trend,ms_medium_cycle,ms_medium_noise_vol,ms_long_trend,ms_long_cycle,ms_long_noise_vol,ms_trend_cross,ms_alignment,basis_seasonal_expected,local_price_est_usd_ton,basis_momentum_5d,basis_momentum_20d,basis_zscore,fx_basis_impact,ext_brazil_signal,ext_china_signal,brl_usd,cny_usd,insp_soy_bu,insp_soy_4wk_avg,insp_soy_yoy,insp_soy_zscore,cot_commercial_net,cot_noncomm_net,cot_noncomm_long_pct,cot_index,trends_interest,trends_norm,news_sentiment,news_volume,news_volume_norm,china_score,weather_score,macro_score,news_impact,news_shock,news_velocity_7d,intel_composite,intel_n_articles,intel_n_high_impact,news_biofuels_count,news_biofuels_signal,news_china_demand_count,news_china_demand_signal,news_geopolitics_count,news_geopolitics_signal,news_logistics_count,news_logistics_signal,news_macro_oil_count,news_macro_oil_signal,news_macro_usd_count,news_macro_usd_signal,news_policy_ar_count,news_policy_ar_signal,news_policy_br_count,news_policy_br_signal,news_policy_us_count,news_policy_us_signal,news_supply_global_count,news_supply_global_signal,news_usda_report_count,news_usda_report_signal,news_weather_ar_count,news_weather_ar_signal,news_weather_br_count,news_weather_br_signal,news_weather_us_count,news_weather_us_signal,wasde_surprise_proxy,wasde_surprise_ma3,wasde_bull_bias,front_next_spread,front_next_spread_pct,roll_yield_annual,days_between,curve_contango,curve_backwardation,days_to_next_event,days_since_event,in_event_window,post_event_drift,event_cost_mult,is_roll_window,days_to_wasde,days_since_wasde,days_to_acreage,days_to_stocks,event_intensity,cot_regime_extreme_long,cot_regime_long,cot_regime_neutral,cot_regime_short,cot_regime_extreme_short,cot_contrarian_score,clim_fwd_enso_value_3m,clim_fwd_enso_value_6m,clim_fwd_trend_3m,clim_fwd_phase_3m_nino,clim_fwd_phase_3m_nina,clim_fwd_phase_3m_neutral
2023-02-23,1534.25,1539.75,1545.25,1532.75,660.25,738.25,75.38999938964844,104.5999984741211,493.1000061035156,62.040000915527344,7.3364485132095085,1539.5,1542.75,1510.0,674.0,685.0,-0.020400593471810113,-0.0361313868613139,73.94999694824219,80.13999938964844,0.01947265045073787,-0.05927127571969448,104.58999633789062,103.3499984741211,9.563186328209738e-05,0.012094823594148485,0.0055710306406684396,0.0211314475873543,0.06823324630113148,50.0,0.007751262579543852,0.008135978099201226,0.009777413603438314,0.0,0.0,0.0,0.0,0.0,0.0,2.323741007194245,0.031054532209575235,20.35084245153427,221.79974847997937,208.30273357539477,0.06479518858402011,0.041754685095210846,0.005788469082898179,0.0030072238747425287,0.038631288288016534,0.8660254037844386,0.5000000000000001,1.0,-0.003421867361903197,0.004399543751018475,-0.029330291673456133,-0.027211992830373122,1556.7162698412699,-59.244047619047706,36.77777777777783,-1.1547619047619264,-0.2688492063493868,2.0828106244189377,9.376502511106958,-0.8456327727253955,0,-1.4431833389626387,-3.0777238457801257,1535.25,0.0,8.336516058882689,1528.357142857143,6.89285714285711,8.739844446692276,1500.6458333333333,30.45416666666665,9.005180891838357,0.06666666666683341,1.0,-18.0,545.74482,0.0,2.0,1.1657172100810858,-0.11778296486558126,0.0,0.0,5.1386,6.9075,28132461.65,54725819.4125,0.03536708813955647,-0.45279176898096896,-231368.42857142855,186310.0,27.37434597820666,99.99999999999918,48.21428571428572,-0.0357142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666667,0.0040702966873990935,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,19,9,0,0,1.0,0,19,9,127,36,0.1653,1,0,0,0,0,-2.0,1.169,0.805,1.12,1.0,0.0,0.0
2023-02-24,1529.0,1536.25,1544.25,1526.0,650.0,708.25,76.31999969482422,105.20999908447266,497.1000061035156,61.11000061035156,7.333023014386481,1534.25,1537.5,1515.0,660.25,682.25,-0.015524422567209428,-0.04727006229388053,75.38999938964844,79.05999755859375,0.01233585770931156,-0.034657196412621105,104.5999984741211,103.2300033569336,0.005831745881932138,0.019180428781862213,0.001637733377006123,0.0036101083032491488,0.049236575741979705,48.57142857142857,0.007869956238513859,0.008150410428782517,0.009632384365815467,0.0,0.0,0.0,0.0,0.0,0.0,2.352307692307692,0.043068548345868964,20.03406716606279,225.52880799159334,210.38099912468496,0.07200179165386907,0.037053504982355864,0.00567474230980107,-0.0006046048008889027,0.037680891831347776,0.8660254037844386,0.5000000000000001,1.0,-0.007030739045127521,-0.002452583387835161,-0.024525833878351833,-0.027305428384565067,1556.1369047619048,-57.08928571428578,29.952380952380963,-1.6359126984125396,-0.8492063492060424,2.0742553885810584,10.085047177027828,-1.175906500378803,0,-1.743863581595147,-2.8545306345842563,1535.75,0.0,6.359441799404175,1529.6190476190477,6.130952380952294,8.879745545474702,1501.8416666666667,28.908333333333303,9.186995441052087,-0.6958333333334394,1.0,-18.0,543.81576,0.0,2.0,1.1657172100810858,-0.23396853833406972,0.0,0.0,5.1865,6.9545,28132461.65,54725819.4125,0.03536708813955647,-0.45279176898096896,-231078.0,187037.0,27.489135769053583,99.99999999999918,48.17857142857143,-0.0364285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666667,0.0040702966873990935,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,18,10,0,0,1.0,0,18,10,126,35,0.1353,1,0,0,0,0,-2.0,1.169,0.805,1.12,1.0,0.0,0.0
2023-02-27,1518.25,1529.5,1533.5,1515.25,642.75,696.0,75.68000030517578,104.66999816894531,498.70001220703125,60.040000915527344,7.325972071015465,1529.0,1525.75,1529.5,650.0,676.25,-0.01115384615384618,-0.049537892791127525,76.31999969482422,78.58999633789062,-0.008385736271063426,-0.03702756290003595,105.20999908447266,103.91999816894531,-0.005132600705506918,0.007217090196448117,-0.005892944835488634,0.005796621397813784,0.040253511476533,48.57142857142857,0.006259184232813256,0.00806510623421938,0.009685332965885786,0.0,0.0,0.0,0.0,0.0,0.0,2.362115908206923,0.04613924665040747,20.061442836650812,227.9924497849213,212.36785634817844,0.07357325023390657,0.028731143128711417,0.00551660533968247,-0.007914791430134988,0.03693829344726664,0.8660254037844386,0.5000000000000001,1.0,-0.018277622262473203,0.005598550963280102,-0.027498765025522842,-0.013831714144574292,1555.5684523809523,-55.2152777777776,17.896825396825307,-1.9652777777778283,-1.1468253968253066,2.049936329131733,11.644271064945496,-1.7912826259834653,0,-2.3990234774839183,-2.661046644994945,1533.95,0.0,7.4078224420771175,1529.3690476190477,4.58095238095234,10.276041251840176,1502.8208333333334,27.012499999999818,9.838514692016405,-2.779166666666697,1.0,-18.0,539.86578,0.0,2.0,1.1657172100810858,-0.14038085855002747,0.0,0.0,5.2031,6.945,28132461.65,54725819.4125,0.03536708813955647,-0.45279176898096896,-225885.85714285716,162819.2857142857,25.858731876059288,80.0563988720219,48.07142857142857,-0.0385714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666667,0.0040702966873990935,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,15,13,0,0,1.0,0,15,13,123,32,0.0743,0,1,0,0,0,-1.0,1.169,0.805,1.12,1.0,0.0,0.0
2023-02-28,1490.5,1518.25,1518.25,1489.5,629.5,691.5,77.05000305175781,104.87000274658203,487.6000061035156,59.75,7.3075376039548035,1518.25,1526.5,1538.25,642.75,676.0,-0.020614546868922612,-0.06878698224852076,75.68000030517578,78.48999786376953,0.01810257321693398,-0.018346220552980963,104.66999816894531,103.86000061035156,0.00191081094043688,0.009724649819901954,-0.037610976594027457,-0.02914834717472725,0.014290575025518892,40.23668639053255,0.00813014487797008,0.008626687244667818,0.009954578144456785,0.0,0.0,0.0,0.0,0.0,0.0,2.3677521842732325,0.047261586581573055,19.34458067443251,228.38477696492555,213.6221062371338,0.06910647492354682,0.009028186521092484,0.005105504354252322,-0.02462167689161554,0.03449929387960044,0.8660254037844386,0.5000000000000001,1.0,0.009225092250922495,0.019792016101979115,-0.0030191211003018914,0.009225092250922495,1555.172619047619,-53.95833333333326,-10.71428571428578,-2.189484126984098,-1.3244047619045887,1.9989080630096432,18.363595640038483,-3.064601409940501,0,-4.158549234696806,-2.5129220578731766,1522.3,0.0,12.693928995127507,1528.4642857142858,-6.164285714285825,15.24518268956106,1503.1708333333333,24.612499999999955,13.530154620857834,-12.0,0.3333333333333333,-18.0,529.66932,0.0,2.0,1.1657172100810858,-0.1192171617290314,0.0,0.0,5.2283,6.9325,28132461.65,54725819.4125,0.03536708813955647,-0.45279176898096896,-224155.14285714287,154746.7142857143,25.31526391172785,73.4085318293628,48.035714285714285,-0.0392857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666667,0.0040702966873990935,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,14,14,0,0,1.0,0,14,14,122,31,0.0608,0,1,0,0,0,-1.0,1.169,0.805,1.12,1.0,0.0,0.0
2023-03-01,1504.25,1491.5,1509.5,1491.5,640.5,697.0,77.69000244140625,104.4800033569336,490.3999938964844,60.540000915527344,7.316714276344557,1490.5,1527.25,1539.75,629.5,677.75,0.017474185861795055,-0.05496126890446329,77.05000305175781,76.33999633789062,0.008306286363396032,0.017684125861629818,104.87000274658203,103.86000061035156,-0.003718884136876266,0.005969600837073763,-0.02289704449496588,-0.021944083224967437,0.05210701171533483,44.30147058823529,0.009058981763700267,0.008821597670310459,0.009349425467417091,0.0,0.0,0.0,0.0,0.0,0.0,2.3485558157689304,0.037217839723077184,19.362208170021674,229.42110446575907,215.0000561125599,0.06707462599753589,0.017328378789643578,0.005012154662919401,-0.014535478851901895,0.032333845570029295,1.0,6.123233995736766e-17,1.0,0.010304138274887853,0.005816852251952831,-0.02476317101545622,-0.002160545122153912,1554.6170634920634,-52.656746031746025,2.2896825396826443,-2.499007936507951,-1.5684523809522943,1.953614678779871,19.655355798583024,-2.2167212806222563,0,-3.2398372997994898,-2.3754623564327635,1515.25,0.0,10.908253755757851,1526.9880952380952,-11.738095238095184,15.37646237722098,1504.4125,22.637500000000045,14.244842608314961,-8.291666666666515,0.3333333333333333,-17.0,535.7216199999999,1.0,3.0,1.4042091221059565,0.0178781981235433,0.0,0.0,5.1965,6.8656,28132461.65,54725819.4125,0.03536708813955647,-0.45279176898096896,-222424.42857142855,146674.14285714284,24.77179594739642,66.76066478670371,48.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666667,0.0040702966873990935,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,13,15,0,0,1.0,0,13,15,121,30,0.0743,0,0,1,0,0,0.0,1.169,0.805,1.12,1.0,0.0,0.0
2023-03-02,1519.75,1504.5,1526.5,1501.5,637.75,701.25,78.16000366210938,105.02999877929688,489.29998779296875,61.38999938964844,7.326958913200815,1504.25,1548.75,1524.5,640.5,680.5,-0.004293520686963315,-0.06282145481263779,77.69000244140625,76.16000366210938,0.006049700166473881,0.02626050293895954,104.4800033569336,104.18000030517578,0.005264121407848155,0.008158940983213459,-0.009450871761446988,-0.00032889327413254676,0.056482446993395996,50.165562913907294,0.00961024147515118,0.008869089218281204,0.009404539571144274,0.0,0.0,0.0,0.0,0.0,0.0,2.382987063896511,0.05017945031982891,19.44408813707296,220.87608210326516,215.8558237304729,0.023257460864529518,0.02682149097535942,0.004930379734956896,-0.004364809643526838,0.031323019637062494,1.0,6.123233995736766e-17,1.0,0.007073531830893209,-0.012995558480013214,-0.046882710972199426,-0.012666556999506473,1553.8799603174602,-50.9632936507935,16.833333333333258,-2.836309523809632,-1.6815476190477057,1.9275767091529874,19.724384797635746,-1.3105264107382926,0,-2.196434807646753,-2.2315208440501957,1512.35,0.0,19.612241075410225,1526.1190476190477,-13.769047619047797,13.636239357297967,1505.7666666666667,21.283333333333303,14.397439744580394,-4.254166666666833,-0.3333333333333333,-17.0,541.4169400000001,1.0,1.0,1.4042091221059565,-0.06988532786448287,0.0,0.0,5.2033,6.9122,20253149.583333332,42200950.324999996,-0.28598777366359174,-0.729967090782082,-220693.7142857143,138601.57142857142,24.228327983064982,60.11279774404462,47.935483870967744,-0.0412903225806451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666667,0.0040702966873990935,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,12,16,0,0,1.0,0,12,16,120,29,0.0907,0,0,1,0,0,0.0,1.169,0.805,1.12,1.0,0.0,0.0
2023-03-03,1530.5,1519.5,1537.0,1519.25,645.25,695.75,79.68000030517578,104.5199966430664,498.1000061035156,60.61000061035156,7.33400292627283,1519.75,1539.5,1514.75,637.75,674.0,0.011760094080752737,-0.04265578635014833,78.16000366210938,73.94999694824219,0.019447243754458388,0.07748483561052799,105.02999877929688,104.58999633789062,-0.004855775894105796,-0.0006692771514981155,0.0009810333551341088,-0.0024441909727880295,0.06451051990958101,45.667870036101085,0.009895620164502725,0.008878540374316379,0.00943533013814293,0.0,0.0,0.0,0.0,0.0,0.0,2.3719488570321583,0.04324096865428501,19.208082255749982,220.70607370873017,216.54766551572078,0.019203200288979812,0.03303778505659421,0.004848516665135378,0.0028010286818785507,0.030152298920614443,1.0,6.123233995736766e-17,1.0,0.0068605031035609,-0.020091473374714175,-0.046882710972199426,-0.008820646847435443,1553.296626984127,-49.41170634920627,26.615079365079282,-2.8402777777778283,-1.2043650793652887,1.8971847560273225,19.43005002961558,-0.6936581415487121,0,-1.4676286929424938,-2.104450317270841,1512.65,0.0,14.606419821434978,1526.607142857143,-13.957142857142799,16.116927658299343,1507.3125,20.487499999999955,14.075170451742562,-1.2458333333331666,-0.3333333333333333,-17.0,545.36692,1.0,1.0,1.4042091221059565,0.11149169856458396,0.0,0.0,5.2067,6.9048,20253149.583333332,42200950.324999996,-0.28598777366359174,-0.729967090782082,-218963.0,130529.0,23.684860018733552,53.464930701385526,47.87096774193548,-0.0425806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666667,0.0040702966873990935,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,11,17,0,0,1.0,0,11,17,119,28,0.1108,0,0,1,0,0,0.0,1.169,0.805,1.12,1.0,0.0,0.0
2023-03-06,1541.0,1528.75,1550.0,1523.75,644.5,682.5,80.45999908447266,104.3499984741211,507.8999938964844,59.880001068115234,7.340835554123275,1530.5,1534.25,1506.5,645.25,660.25,-0.0011623401782254739,-0.023854600530102243,79.68000030517578,75.38999938964844,0.009789141268944146,0.06725029494456214,104.5199966430664,104.5999984741211,-0.0016264655033031428,-0.0023900573962422067,0.014984356989955483,0.005874673629242766,0.059106529209622005,49.411764705882355,0.010111499921502561,0.008884226892828603,0.009357620808604533,0.0,0.0,0.0,0.0,0.0,0.0,2.39100077579519,0.049109178301742364,19.152374068288864,223.5132561941216,217.78970614219332,0.02628016793498682,0.03880831780688525,0.005112024492776792,0.009383136554931499,0.02915164736393672,1.0,6.123233995736766e-17,1.0,-0.010220635950681345,-0.03358208955223885,-0.07316677482154443,-0.014114211550940947,1552.7440476190477,-47.093253968253975,35.34920634920627,-2.8244047619045887,-0.8591269841267604,1.898053569042099,19.439538109723287,-0.16217416067705515,0,-0.7563414998792516,-1.9524651153036363,1517.2,0.0,8.302258728804468,1526.9285714285713,-9.728571428571286,19.69189161147531,1508.7458333333334,18.95416666666665,14.125416621708359,3.1166666666665606,0.3333333333333333,-17.0,549.22504,1.0,1.0,1.4042091221059565,0.05197281845014601,0.0,0.0,5.168,6.9295,20253149.583333332,42200950.324999996,-0.28598777366359174,-0.729967090782082,-226190.85714285716,140855.42857142858,24.297233725104636,61.96887826949292,47.67741935483871,-0.0464516129032257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666667,0.0040702966873990935,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,8,20,0,0,1.0,1,8,20,116,25,0.2019,0,0,1,0,0,0.0,1.169,0.805,1.12,1.0,0.0,0.0
2023-03-07,1525.25,1538.0,1538.0,1523.75,642.0,684.75,77.58000183105469,105.62000274658203,501.5,58.15999984741211,7.330569025424914,1541.0,1529.0,1490.25,644.5,650.0,-0.0038789759503491394,-0.012307692307692353,80.45999908447266,76.31999969482422,-0.03579414971648631,0.0165094620187205,104.3499984741211,105.20999908447266,0.012170620901119644,0.0038970028103524346,0.02331432405233147,0.00262941659819238,0.03617527173913038,46.15384615384615,0.00950579033398338,0.008859356135444066,0.009361049104394673,0.0,0.0,0.0,0.0,0.0,0.0,2.375778816199377,0.04031514141374996,19.66035014179974,206.40875546568623,218.3179963761705,-0.05454997347064408,0.02708900727261851,0.005291727770628209,-0.0010642652476463364,0.02818326699188945,1.0,6.123233995736766e-17,1.0,0.0009834453368300355,-0.022127520078675578,-0.05441730863792826,-0.012293066710375333,1552.1448412698412,-45.11706349206338,18.22222222222217,-3.0277777777778283,-0.8382936507937302,1.884296079999874,16.53991389789361,-1.1241857700819688,0,-1.7327533200985286,-1.8232743739278487,1524.15,0.0,11.770407809418133,1526.607142857143,-2.4571428571427987,19.620576541211015,1509.6333333333334,16.899999999999864,14.130079146837751,6.0625,0.3333333333333333,-17.0,543.43786,1.0,1.0,1.4042091221059565,-0.12157909474657225,0.0,0.0,5.1933,6.9605,20253149.583333332,42200950.324999996,-0.28598777366359174,-0.729967090782082,-228600.14285714287,144297.57142857142,24.501358293894995,64.80352745886205,47.61290322580645,-0.047741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666667,0.0040702966873990935,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,7,21,0,0,1.0,1,7,21,115,24,0.2466,0,0,1,0,0,0.0,1.169,0.805,1.12,1.0,0.0,0.0
2023-03-08,1526.75,1525.25,1539.0,1524.5,634.5,674.5,76.66000366210938,105.66000366210938,498.3999938964844,58.4900016784668,7.331551343775025,1525.25,1518.25,1488.5,642.0,642.75,-0.011682242990654235,-0.012835472578763163,77.58000183105469,75.68000030517578,-0.011858702593856352,0.012949304347010804,105.62000274658203,104.66999816894531,0.00037872481052025897,0.009458350152697248,0.014957620076450073,0.007589506682065705,0.02724978973927672,50.33557046979865,0.009394946690479538,0.008851429537488612,0.00928564564280973,0.0,0.0,0.0,0.0,0.0,0.0,2.406225374310481,0.05046481816619666,19.915861297494622,201.78923859518818,218.27367349458694,-0.07552186498481947,0.026984909975559915,0.005385023580498914,-0.00045828014010281545,0.027455772550954015,1.0,6.123233995736766e-17,1.0,-0.0044211560504339165,-0.0329130505976748,-0.05441730863792826,-0.019158342885213675,1551.5595238095239,-43.119047619047706,18.309523809523853,-3.0575396825395273,-0.5585317460315764,1.8715403701418425,14.644763979218117,-1.0904613838104644,0,-1.5990056087960682,-1.7008578168377293,1528.65,0.0,14.052164720545514,1526.8690476190477,1.7809523809523853,18.586013046169338,1510.3083333333334,15.508333333333212,14.115885119938138,3.8250000000000455,0.3333333333333333,-17.0,543.98902,0.0,1.0,1.4042091221059565,-0.19199851209286112,0.0,0.0,5.1251,6.9496,20253149.583333332,42200950.324999996,-0.28598777366359174,-0.729967090782082,-231009.42857142855,147739.7142857143,24.705482862685358,67.63817664823118,47.54838709677419,-0.0490322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666667,0.0040702966873990935,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,6,22,0,0,1.0,1,6,22,114,23,0.3012,0,0,1,0,0,0.0,1.169,0.805,1.12,1.0,0.0,0.0
2023-03-09,1520.0,1529.5,1535.5,1516.0,618.5,653.5,75.72000122070312,105.30999755859375,498.8999938964844,56.56999969482422,7.327123292259293,1526.75,1490.5,1502.5,634.5,629.5,-0.025216706067769934,-0.017474185861795055,76.66000366210938,77.05000305175781,-0.012261967081940828,-0.017261541575297135,105.66000366210938,104.87000274658203,-0.003312569481209837,0.004195621250005832,0.00016450074025331496,0.00016450074025331496,0.024431339511373107,47.90322580645161,0.00943162505445732,0.008751830487974984,0.009303224427540255,0.0,0.0,0.0,0.0,0.0,0.0,2.4575586095392077,0.0692834891983666,20.07395635889671,188.50784963368824,217.90634817922654,-0.13491345613005376,0.021392879741814655,0.005450415220844462,-0.0048855536551634425,0.026407448403047144,1.0,6.123233995736766e-17,1.0,-0.004605263157894779,-0.022368421052631593,-0.028124999999999956,-0.024013157894736792,1550.827380952381,-41.35515873015879,10.527777777777828,-3.052579365079282,-0.21626984126965,1.8512972110419814,13.437454253757213,-1.426245108917718,0,-1.9878022100338153,-1.5960243155579852,1528.7,0.0,5.021288015374272,1527.095238095238,1.604761904761972,13.069616710232077,1510.9125,14.520833333333485,14.178835331049655,-0.5541666666665606,1.0,-17.0,541.5088,0.0,1.0,1.4042091221059565,-0.045320187597539086,0.0,0.0,5.1542,6.963,23293418.333333332,32469608.599999994,-0.20629866225853133,-0.6147162737473363,-233418.7142857143,151181.85714285716,24.90960743147572,70.47282583760031,47.483870967741936,-0.0503225806451612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666667,0.0040702966873990935,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,5,23,0,0,1.0,1,5,23,113,22,0.3679,0,1,0,0,0,-1.0,1.169,0.805,1.12,1.0,0.0,0.0
2023-03-10,1513.0,1515.0,1521.75,1511.0,624.25,666.75,76.68000030517578,104.58000183105469,498.79998779296875,56.099998474121094,7.322510433997394,1520.0,1504.25,1523.5,618.5,640.5,0.00929668552950691,-0.025370804059328678,75.72000122070312,77.69000244140625,0.012678276135713817,-0.013000413238398512,105.30999755859375,104.4800033569336,-0.006931874888069345,0.0009571063448330364,-0.011434171839268203,-0.004113871976304084,0.03594659363231778,45.581395348837205,0.009474215040040465,0.008410408077719679,0.009085498762739673,0.0,0.0,0.0,0.0,0.0,0.0,2.4237084501401682,0.05163488698343096,19.731350990851194,190.12009634526476,216.96109435088314,-0.12371341546705805,0.015739221244218938,0.0053725943607341245,-0.009265625511573906,0.02523869908995971,1.0,6.123233995736766e-17,1.0,-0.008592200925313986,-0.030403172504957054,-0.02544613350958358,-0.03155981493721083,1550.138888888889,-40.01587301587301,2.876984126984098,-3.1577380952380736,-0.3174603174602453,1.818339449843933,13.156851047530925,-1.6914249223810272,0,-2.395842666427741,-1.5154425493749724,1525.2,0.0,5.237365750070094,1526.7738095238096,-1.5738095238095866,13.306089726494431,1511.7875,12.745833333333394,14.426521097094229,-4.375,1.0,-17.0,538.93672,0.0,1.0,1.4042091221059565,-0.009759741949517675,0.0,0.0,5.1838,6.9025,23293418.333333332,32469608.599999994,-0.20629866225853133,-0.6147162737473363,-235828.0,154624.0,25.11373200026608,73.30747502696944,47.41935483870968,-0.0516129032258064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006666666666666667,0.0040702966873990935,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,4,24,0,0,1.0,0,4,24,112,21,0.4493,0,1,0,0,0,-1.0,1.169,0.805,1.12,1.0,0.0,0.0
